"ALIGN_SPLIT","OPTIMIZE_SPLIT","OPTIMIZE_REPS","CUDA_THREADS","N_RESTART","CLIPPING","SIM_THRESH","BUFFER_SIZE","TIME","AVG_RMSD","AVG_RMSD^3_TIME"
16,8,3,96,1024,256,4,1048576,371.774,2.2,3958.649552
16,8,3,96,1024,256,4,5242880,370.054,2.2,3940.334992
16,8,5,32,256,10,1,1048576,128.289,2.91,3161.319475419
16,8,5,32,256,10,1,5242880,137.514,2.91,3388.643502894
16,8,5,32,256,10,2,1048576,135.223,2.92,3366.658930624
16,8,5,32,256,10,2,5242880,134.194,2.92,3341.039827072
16,8,5,32,256,10,3,1048576,129.696,2.73,2638.848899232
16,8,5,32,256,10,3,5242880,130.846,2.73,2662.247278782
16,8,5,32,256,10,4,1048576,131.225,2.78,2819.3628262
16,8,5,32,256,10,4,5242880,132.998,2.78,2857.455646096
16,8,5,32,256,50,1,1048576,129.8,2.31,1599.9655518
16,8,5,32,256,50,1,5242880,128.353,2.31,1582.129264023
16,8,5,32,256,50,2,1048576,137.746,2.31,1697.911054686
16,8,5,32,256,50,2,5242880,132.113,2.31,1628.476494183
16,8,5,32,256,50,3,1048576,132.025,2.34,1691.6236506
16,8,5,32,256,50,3,5242880,131.065,2.34,1679.32326276
16,8,5,32,256,50,4,1048576,140.157,2.34,1795.818185928
16,8,5,32,256,50,4,5242880,128.935,2.34,1652.03177724
16,8,5,32,256,256,1,1048576,149.844,2.12,1427.732812032
16,8,5,32,256,256,1,5242880,144.015,2.12,1372.19335392
16,8,5,32,256,256,2,1048576,146.381,2.12,1394.736904768
16,8,5,32,256,256,2,5242880,142.093,2.12,1353.880291904
16,8,5,32,256,256,3,1048576,137.703,2.12,1312.051809984
16,8,5,32,256,256,3,5242880,139.936,2.12,1333.328119808
16,8,5,32,256,256,4,1048576,146.028,2.12,1391.373475584
16,8,5,32,256,256,4,5242880,142.623,2.12,1358.930199744
16,8,5,32,1024,10,1,1048576,491.156,2.95,12609.1410155
16,8,5,32,1024,10,1,5242880,484.05,2.95,12426.71311875
16,8,5,32,1024,10,2,1048576,478.674,2.87,11315.806928622
16,8,5,32,1024,10,2,5242880,481.926,2.87,11392.683893178
16,8,5,32,1024,10,3,1048576,486.956,2.77,10349.730197948
16,8,5,32,1024,10,3,5242880,484.039,2.77,10287.732475387
16,8,5,32,1024,10,4,1048576,477.417,2.81,10592.947970097
16,8,5,32,1024,10,4,5242880,484.676,2.81,10754.010959716
16,8,5,32,1024,50,1,1048576,491.122,2.34,6292.699038288
16,8,5,32,1024,50,1,5242880,486.7,2.34,6236.0403768
16,8,5,32,1024,50,2,1048576,484.64,2.36,6370.23222784
16,8,5,32,1024,50,2,5242880,484.807,2.36,6372.427318592
16,8,5,32,1024,50,3,1048576,489.679,2.44,7113.461062336
16,8,5,32,1024,50,3,5242880,478.427,2.44,6950.005688768
16,8,5,32,1024,50,4,1048576,486.794,2.48,7425.064987648
16,8,5,32,1024,50,4,5242880,484.627,2.48,7392.011753984
16,8,5,32,1024,256,1,1048576,499.812,2.15,4967.3190855
16,8,5,32,1024,256,1,5242880,498.306,2.15,4952.35189275
16,8,5,32,1024,256,2,1048576,498.218,2.17,5090.947466234
16,8,5,32,1024,256,2,5242880,502.869,2.17,5138.472839997
16,8,5,32,1024,256,3,1048576,498.79,2.19,5239.02031461
16,8,5,32,1024,256,3,5242880,491.695,2.19,5164.498273005
16,8,5,32,1024,256,4,1048576,498.755,2.21,5383.492143055
16,8,5,32,1024,256,4,5242880,502.808,2.21,5427.239661688
16,8,5,96,256,10,1,1048576,143.082,2.91,3525.851111022
16,8,5,96,256,10,1,5242880,136.93,2.91,3374.25247503
16,8,5,96,256,10,2,1048576,142.76,2.92,3554.30828288
16,8,5,96,256,10,2,5242880,142.593,2.92,3550.150469184
16,8,5,96,256,10,3,1048576,143.755,2.73,2924.899175835
16,8,5,96,256,10,3,5242880,143.247,2.73,2914.563195999
16,8,5,96,256,10,4,1048576,134.584,2.78,2891.530779968
16,8,5,96,256,10,4,5242880,141.207,2.78,3033.825617064
16,8,5,96,256,50,1,1048576,145.496,2.31,1793.440584936
16,8,5,96,256,50,1,5242880,146.253,2.31,1802.771662923
16,8,5,96,256,50,2,1048576,145.625,2.31,1795.030689375
16,8,5,96,256,50,2,5242880,143.593,2.31,1769.983462863
16,8,5,96,256,50,3,1048576,143.741,2.34,1841.739633864
16,8,5,96,256,50,3,5242880,146.004,2.34,1870.735235616
16,8,5,96,256,50,4,1048576,146.97,2.34,1883.11250088
16,8,5,96,256,50,4,5242880,145.114,2.34,1859.331751056
16,8,5,96,256,256,1,1048576,151.818,2.12,1446.541336704
16,8,5,96,256,256,1,5242880,149.47,2.12,1424.16929216
16,8,5,96,256,256,2,1048576,153.635,2.12,1463.85394528
16,8,5,96,256,256,2,5242880,154.254,2.12,1469.751856512
16,8,5,96,256,256,3,1048576,153.339,2.12,1461.033619392
16,8,5,96,256,256,3,5242880,152.933,2.12,1457.165199424
16,8,5,96,256,256,4,1048576,156.011,2.12,1486.492777408
16,8,5,96,256,256,4,5242880,152.382,2.12,1451.915200896
16,8,5,96,1024,10,1,1048576,520.29,2.95,13357.07998875
16,8,5,96,1024,10,1,5242880,516.746,2.95,13266.09709175
16,8,5,96,1024,10,2,1048576,516.582,2.87,12211.948371546
16,8,5,96,1024,10,2,5242880,515.909,2.87,12196.038716827
16,8,5,96,1024,10,3,1048576,517.831,2.77,11005.945379323
16,8,5,96,1024,10,3,5242880,517.019,2.77,10988.687185727
16,8,5,96,1024,10,4,1048576,513.257,2.81,11388.167359537
16,8,5,96,1024,10,4,5242880,521.249,2.81,11565.494183209
16,8,5,96,1024,50,1,1048576,515.462,2.34,6604.565121648
16,8,5,96,1024,50,1,5242880,516.642,2.34,6619.684348368
16,8,5,96,1024,50,2,1048576,517.89,2.36,6807.27873984
16,8,5,96,1024,50,2,5242880,518.599,2.36,6816.598017344
16,8,5,96,1024,50,3,1048576,520.905,2.44,7567.07441952
16,8,5,96,1024,50,3,5242880,520.537,2.44,7561.728563008
16,8,5,96,1024,50,4,1048576,521.698,2.48,7957.455420416
16,8,5,96,1024,50,4,5242880,519.118,2.48,7918.102701056
16,8,5,96,1024,256,1,1048576,532.823,2.15,5295.394782625
16,8,5,96,1024,256,1,5242880,530.731,2.15,5274.603702125
16,8,5,96,1024,256,2,1048576,528.115,2.17,5396.444369995
16,8,5,96,1024,256,2,5242880,528.177,2.17,5397.077905401
16,8,5,96,1024,256,3,1048576,527.797,2.19,5543.694149823
16,8,5,96,1024,256,3,5242880,531.586,2.19,5583.491755974
16,8,5,96,1024,256,4,1048576,533.241,2.21,5755.729233501
16,8,5,96,1024,256,4,5242880,529.406,2.21,5714.334776566
16,24,1,32,256,10,1,1048576,83.755,2.76,1760.91336288
16,24,1,32,256,10,1,5242880,95.77,2.76,2013.52364352
16,24,1,32,256,10,2,1048576,77.373,2.73,1574.263322541
16,24,1,32,256,10,2,5242880,93.352,2.73,1899.378719784
16,24,1,32,256,10,3,1048576,77.265,2.65,1437.872675625
16,24,1,32,256,10,3,5242880,77.982,2.65,1451.21577675
16,24,1,32,256,10,4,1048576,75.222,2.68,1447.935640704
16,24,1,32,256,10,4,5242880,74.755,2.68,1438.94643616
16,24,1,32,256,50,1,1048576,77.667,2.3,944.974389
16,24,1,32,256,50,1,5242880,97.214,2.3,1182.802738
16,24,1,32,256,50,2,1048576,98.034,2.31,1208.405415294
16,24,1,32,256,50,2,5242880,78.264,2.31,964.712665224
16,24,1,32,256,50,3,1048576,97.04,2.36,1275.51860224
16,24,1,32,256,50,3,5242880,77.105,2.36,1013.48785888
16,24,1,32,256,50,4,1048576,75.694,2.4,1046.393856
16,24,1,32,256,50,4,5242880,82.87,2.4,1145.59488
16,24,1,32,256,256,1,1048576,93.429,2.1,865.245969
16,24,1,32,256,256,1,5242880,98.74,2.1,914.43114
16,24,1,32,256,256,2,1048576,100.273,2.1,928.628253
16,24,1,32,256,256,2,5242880,91.925,2.1,851.317425
16,24,1,32,256,256,3,1048576,92.013,2.1,852.132393
16,24,1,32,256,256,3,5242880,85.953,2.1,796.010733
16,24,1,32,256,256,4,1048576,87.225,2.1,807.790725
16,24,1,32,256,256,4,5242880,86.243,2.1,798.696423
16,24,1,32,1024,10,1,1048576,255.793,2.75,5319.695046875
16,24,1,32,1024,10,1,5242880,257.995,2.75,5365.489765625
16,24,1,32,1024,10,2,1048576,257.444,2.66,4845.378238624
16,24,1,32,1024,10,2,5242880,257.199,2.66,4840.767070104
16,24,1,32,1024,10,3,1048576,254.663,2.73,5181.479592471
16,24,1,32,1024,10,3,5242880,257.39,2.73,5236.96427163
16,24,1,32,1024,10,4,1048576,254.12,2.78,5459.75600224
16,24,1,32,1024,10,4,5242880,257.465,2.78,5531.62316668
16,24,1,32,1024,50,1,1048576,262.049,2.32,3272.249887232
16,24,1,32,1024,50,1,5242880,261.308,2.32,3262.996895744
16,24,1,32,1024,50,2,1048576,259.749,2.36,3414.207351744
16,24,1,32,1024,50,2,5242880,256.424,2.36,3370.502700544
16,24,1,32,1024,50,3,1048576,257.712,2.38,3474.285569664
16,24,1,32,1024,50,3,5242880,261.354,2.38,3523.384362288
16,24,1,32,1024,50,4,1048576,255.549,2.45,3758.135537625
16,24,1,32,1024,50,4,5242880,258.864,2.45,3806.886342
16,24,1,32,1024,256,1,1048576,271.979,2.16,2740.921680384
16,24,1,32,1024,256,1,5242880,275.114,2.16,2772.515257344
16,24,1,32,1024,256,2,1048576,270.661,2.2,2881.998328
16,24,1,32,1024,256,2,5242880,270.363,2.2,2878.825224
16,24,1,32,1024,256,3,1048576,270.016,2.23,2994.360523072
16,24,1,32,1024,256,3,5242880,268.589,2.23,2978.535710963
16,24,1,32,1024,256,4,1048576,270.79,2.25,3084.46734375
16,24,1,32,1024,256,4,5242880,268.063,2.25,3053.405109375
16,24,1,96,256,10,1,1048576,80.084,2.76,1683.732144384
16,24,1,96,256,10,1,5242880,91.266,2.76,1918.828953216
16,24,1,96,256,10,2,1048576,89.374,2.73,1818.440672958
16,24,1,96,256,10,2,5242880,80.562,2.73,1639.148046354
16,24,1,96,256,10,3,1048576,93.951,2.65,1748.392878375
16,24,1,96,256,10,3,5242880,95.856,2.65,1783.844214
16,24,1,96,256,10,4,1048576,81.478,2.68,1568.356333696
16,24,1,96,256,10,4,5242880,93.064,2.68,1791.373301248
16,24,1,96,256,50,1,1048576,94.865,2.3,1154.222455
16,24,1,96,256,50,1,5242880,96.057,2.3,1168.725519
16,24,1,96,256,50,2,1048576,93.183,2.31,1148.610092553
16,24,1,96,256,50,2,5242880,81.687,2.31,1006.905901617
16,24,1,96,256,50,3,1048576,95.569,2.36,1256.183401664
16,24,1,96,256,50,3,5242880,93.88,2.36,1233.98275328
16,24,1,96,256,50,4,1048576,94.922,2.4,1312.201728
16,24,1,96,256,50,4,5242880,96.351,2.4,1331.956224
16,24,1,96,256,256,1,1048576,99.729,2.1,923.590269
16,24,1,96,256,256,1,5242880,99.8,2.1,924.2478
16,24,1,96,256,256,2,1048576,97.651,2.1,904.345911
16,24,1,96,256,256,2,5242880,99.945,2.1,925.590645
16,24,1,96,256,256,3,1048576,103.358,2.1,957.198438
16,24,1,96,256,256,3,5242880,101.547,2.1,940.426767
16,24,1,96,256,256,4,1048576,91.327,2.1,845.779347
16,24,1,96,256,256,4,5242880,89.451,2.1,828.405711
16,24,1,96,1024,10,1,1048576,276.783,2.75,5756.221453125
16,24,1,96,1024,10,1,5242880,275.035,2.75,5719.868515625
16,24,1,96,1024,10,2,1048576,276.388,2.66,5201.925081248
16,24,1,96,1024,10,2,5242880,273.169,2.66,5141.339973224
16,24,1,96,1024,10,3,1048576,271.016,2.73,5514.204549672
16,24,1,96,1024,10,3,5242880,272.027,2.73,5534.774777259
16,24,1,96,1024,10,4,1048576,275.062,2.78,5909.693867024
16,24,1,96,1024,10,4,5242880,273.276,2.78,5871.321742752
16,24,1,96,1024,50,1,1048576,278.789,2.32,3481.285079552
16,24,1,96,1024,50,1,5242880,275.478,2.32,3439.940066304
16,24,1,96,1024,50,2,1048576,274.857,2.36,3612.790771392
16,24,1,96,1024,50,2,5242880,276.398,2.36,3633.046069888
16,24,1,96,1024,50,3,1048576,276.195,2.38,3723.45992004
16,24,1,96,1024,50,3,5242880,273.717,2.38,3690.053328024
16,24,1,96,1024,50,4,1048576,273.817,2.45,4026.787029125
16,24,1,96,1024,50,4,5242880,278.158,2.45,4090.62631775
16,24,1,96,1024,256,1,1048576,292.936,2.16,2952.119955456
16,24,1,96,1024,256,1,5242880,291.838,2.16,2941.054645248
16,24,1,96,1024,256,2,1048576,288.263,2.2,3069.424424
16,24,1,96,1024,256,2,5242880,288.987,2.2,3077.133576
16,24,1,96,1024,256,3,1048576,289.005,2.23,3204.940310835
16,24,1,96,1024,256,3,5242880,290.483,2.23,3221.330690861
16,24,1,96,1024,256,4,1048576,288.603,2.25,3287.368546875
16,24,1,96,1024,256,4,5242880,285.283,2.25,3249.551671875
16,24,3,32,256,10,1,1048576,147.899,2.81,3281.589075859
16,24,3,32,256,10,1,5242880,149.028,2.81,3306.639374148
16,24,3,32,256,10,2,1048576,144.068,2.74,2963.597472032
16,24,3,32,256,10,2,5242880,149.406,2.74,3073.404530544
16,24,3,32,256,10,3,1048576,148.29,2.74,3050.44749096
16,24,3,32,256,10,3,5242880,150.218,2.74,3090.108039632
16,24,3,32,256,10,4,1048576,144.61,2.75,3007.43609375
16,24,3,32,256,10,4,5242880,142.684,2.75,2967.3813125
16,24,3,32,256,50,1,1048576,152.095,2.27,1779.067838885
16,24,3,32,256,50,1,5242880,151.684,2.27,1774.260337772
16,24,3,32,256,50,2,1048576,147.832,2.24,1661.546528768
16,24,3,32,256,50,2,5242880,152.703,2.24,1716.293763072
16,24,3,32,256,50,3,1048576,153.489,2.26,1771.750541064
16,24,3,32,256,50,3,5242880,150.841,2.26,1741.184211016
16,24,3,32,256,50,4,1048576,150.582,2.29,1808.337581598
16,24,3,32,256,50,4,5242880,154.559,2.29,1856.097330851
16,24,3,32,256,256,1,1048576,162.977,2.05,1404.067227125
16,24,3,32,256,256,1,5242880,160.689,2.05,1384.355821125
16,24,3,32,256,256,2,1048576,156.809,2.05,1350.929136125
16,24,3,32,256,256,2,5242880,162.263,2.05,1397.916027875
16,24,3,32,256,256,3,1048576,157.176,2.05,1354.090887
16,24,3,32,256,256,3,5242880,158.27,2.05,1363.51583375
16,24,3,32,256,256,4,1048576,155.474,2.05,1339.42794425
16,24,3,32,256,256,4,5242880,159.408,2.05,1373.319846
16,24,3,32,1024,10,1,1048576,547.286,2.87,12937.787953258
16,24,3,32,1024,10,1,5242880,541.74,2.87,12806.68105122
16,24,3,32,1024,10,2,1048576,539.71,2.69,10505.51397839
16,24,3,32,1024,10,2,5242880,542.052,2.69,10551.101263668
16,24,3,32,1024,10,3,1048576,540.194,2.71,10751.217027134
16,24,3,32,1024,10,3,5242880,541.09,2.71,10769.04967699
16,24,3,32,1024,10,4,1048576,538.971,2.71,10726.876256181
16,24,3,32,1024,10,4,5242880,538.601,2.71,10719.512327111
16,24,3,32,1024,50,1,1048576,548.693,2.31,6763.404456963
16,24,3,32,1024,50,1,5242880,550.099,2.31,6780.735362709
16,24,3,32,1024,50,2,1048576,547.269,2.29,6572.147401041
16,24,3,32,1024,50,2,5242880,540.741,2.29,6493.752720849
16,24,3,32,1024,50,3,1048576,545.466,2.31,6723.627193206
16,24,3,32,1024,50,3,5242880,547.289,2.31,6746.098203999
16,24,3,32,1024,50,4,1048576,545.324,2.42,7728.597846112
16,24,3,32,1024,50,4,5242880,549.136,2.42,7782.623370368
16,24,3,32,1024,256,1,1048576,562.968,2.05,4850.039691
16,24,3,32,1024,256,1,5242880,565.273,2.05,4869.897554125
16,24,3,32,1024,256,2,1048576,557.404,2.09,5088.724501916
16,24,3,32,1024,256,2,5242880,562.699,2.09,5137.064298971
16,24,3,32,1024,256,3,1048576,558.302,2.14,5471.551655888
16,24,3,32,1024,256,3,5242880,555.672,2.14,5445.776751168
16,24,3,32,1024,256,4,1048576,560.878,2.15,5574.21589325
16,24,3,32,1024,256,4,5242880,555.194,2.15,5517.72616975
16,24,3,96,256,10,1,1048576,155.921,2.81,3459.581540761
16,24,3,96,256,10,1,5242880,156.834,2.81,3479.839222194
16,24,3,96,256,10,2,1048576,151.83,2.74,3123.26820792
16,24,3,96,256,10,2,5242880,155.884,2.74,3206.662328416
16,24,3,96,256,10,3,1048576,154.88,2.74,3186.00922112
16,24,3,96,256,10,3,5242880,156.119,2.74,3211.496472056
16,24,3,96,256,10,4,1048576,155.542,2.75,3234.78753125
16,24,3,96,256,10,4,5242880,156.832,2.75,3261.6155
16,24,3,96,256,50,1,1048576,158.295,2.27,1851.589753485
16,24,3,96,256,50,1,5242880,158.151,2.27,1849.905373533
16,24,3,96,256,50,2,1048576,158.924,2.24,1786.214219776
16,24,3,96,256,50,2,5242880,157.107,2.24,1765.792186368
16,24,3,96,256,50,3,1048576,158.277,2.26,1827.019267752
16,24,3,96,256,50,3,5242880,157.141,2.26,1813.906219816
16,24,3,96,256,50,4,1048576,160.618,2.29,1928.859795202
16,24,3,96,256,50,4,5242880,161.227,2.29,1936.173269503
16,24,3,96,256,256,1,1048576,167.548,2.05,1443.4469635
16,24,3,96,256,256,1,5242880,168.163,2.05,1448.745265375
16,24,3,96,256,256,2,1048576,169.031,2.05,1456.223193875
16,24,3,96,256,256,2,5242880,167.85,2.05,1446.04873125
16,24,3,96,256,256,3,1048576,162.982,2.05,1404.11030275
16,24,3,96,256,256,3,5242880,171.091,2.05,1473.970351375
16,24,3,96,256,256,4,1048576,166.394,2.05,1433.50510925
16,24,3,96,256,256,4,5242880,171.101,2.05,1474.056502625
16,24,3,96,1024,10,1,1048576,581.058,2.87,13736.154757374
16,24,3,96,1024,10,1,5242880,583.11,2.87,13784.66383833
16,24,3,96,1024,10,2,1048576,580.53,2.69,11300.07972777
16,24,3,96,1024,10,2,5242880,574.791,2.69,11188.369467219
16,24,3,96,1024,10,3,1048576,574.632,2.71,11436.619700952
16,24,3,96,1024,10,3,5242880,576.884,2.71,11481.440155724
16,24,3,96,1024,10,4,1048576,574.918,2.71,11442.311819098
16,24,3,96,1024,10,4,5242880,575.853,2.71,11460.920666883
16,24,3,96,1024,50,1,1048576,581.546,2.31,7168.363380486
16,24,3,96,1024,50,1,5242880,579.871,2.31,7147.716675561
16,24,3,96,1024,50,2,1048576,585.545,2.29,7031.803464005
16,24,3,96,1024,50,2,5242880,582.984,2.29,7001.048443176
16,24,3,96,1024,50,3,1048576,576.449,2.31,7105.535765559
16,24,3,96,1024,50,3,5242880,577.927,2.31,7123.754171457
16,24,3,96,1024,50,4,1048576,576.86,2.42,8175.54142768
16,24,3,96,1024,50,4,5242880,585.992,2.42,8304.964588096
16,24,3,96,1024,256,1,1048576,593.678,2.05,5114.61017975
16,24,3,96,1024,256,1,5242880,594.444,2.05,5121.2093655
16,24,3,96,1024,256,2,1048576,597.03,2.09,5450.48329287
16,24,3,96,1024,256,2,5242880,594.29,2.09,5425.46893141
16,24,3,96,1024,256,3,1048576,595.794,2.14,5838.986153136
16,24,3,96,1024,256,3,5242880,597.417,2.14,5854.892111448
16,24,3,96,1024,256,4,1048576,595.208,2.15,5915.400307
16,24,3,96,1024,256,4,5242880,600.866,2.15,5971.63163275
16,24,5,32,256,10,1,1048576,208.679,2.73,4245.869953143
16,24,5,32,256,10,1,5242880,212.514,2.73,4323.898462338
16,24,5,32,256,10,2,1048576,209.378,2.66,3940.723438288
16,24,5,32,256,10,2,5242880,209.488,2.66,3942.793758848
16,24,5,32,256,10,3,1048576,210.068,2.65,3909.2867045
16,24,5,32,256,10,3,5242880,210.602,2.65,3919.22424425
16,24,5,32,256,10,4,1048576,209.421,2.7,4122.033543
16,24,5,32,256,10,4,5242880,206.03,2.7,4055.28849
16,24,5,32,256,50,1,1048576,213.111,2.27,2492.777055213
16,24,5,32,256,50,1,5242880,215.504,2.27,2520.768174832
16,24,5,32,256,50,2,1048576,211.271,2.24,2374.564347904
16,24,5,32,256,50,2,5242880,211.797,2.24,2380.476284928
16,24,5,32,256,50,3,1048576,208.768,2.26,2409.845767168
16,24,5,32,256,50,3,5242880,214.097,2.26,2471.359352072
16,24,5,32,256,50,4,1048576,213.105,2.31,2626.815554055
16,24,5,32,256,50,4,5242880,212.227,2.31,2615.992982757
16,24,5,32,256,256,1,1048576,222.799,2.05,1919.441234875
16,24,5,32,256,256,1,5242880,221.02,2.05,1904.1149275
16,24,5,32,256,256,2,1048576,224.085,2.05,1930.520285625
16,24,5,32,256,256,2,5242880,221.475,2.05,1908.034809375
16,24,5,32,256,256,3,1048576,223.533,2.05,1925.764736625
16,24,5,32,256,256,3,5242880,223.121,2.05,1922.215305125
16,24,5,32,256,256,4,1048576,221.222,2.05,1905.85518275
16,24,5,32,256,256,4,5242880,221.321,2.05,1906.708080125
16,24,5,32,1024,10,1,1048576,822.567,2.83,18643.634875029
16,24,5,32,1024,10,1,5242880,812.626,2.83,18418.320251062
16,24,5,32,1024,10,2,1048576,812.043,2.74,16704.393633432
16,24,5,32,1024,10,2,5242880,808.851,2.74,16638.731563224
16,24,5,32,1024,10,3,1048576,805.968,2.69,15688.254970512
16,24,5,32,1024,10,3,5242880,807.176,2.69,15711.768822184
16,24,5,32,1024,10,4,1048576,810.22,2.76,17034.53196672
16,24,5,32,1024,10,4,5242880,814.856,2.76,17132.001901056
16,24,5,32,1024,50,1,1048576,813.029,2.3,9892.123843
16,24,5,32,1024,50,1,5242880,814.962,2.3,9915.642654
16,24,5,32,1024,50,2,1048576,810.402,2.29,9732.108703578
16,24,5,32,1024,50,2,5242880,817.546,2.29,9817.900920994
16,24,5,32,1024,50,3,1048576,811.316,2.3,9871.281772
16,24,5,32,1024,50,3,5242880,806.307,2.3,9810.337269
16,24,5,32,1024,50,4,1048576,810.555,2.42,11487.58101084
16,24,5,32,1024,50,4,5242880,816.437,2.42,11570.943585256
16,24,5,32,1024,256,1,1048576,824.58,2.04,7000.40714112
16,24,5,32,1024,256,1,5242880,838.781,2.04,7120.968859584
16,24,5,32,1024,256,2,1048576,838.809,2.08,7548.368375808
16,24,5,32,1024,256,2,5242880,832.256,2.08,7489.398505472
16,24,5,32,1024,256,3,1048576,832.926,2.13,8049.061194822
16,24,5,32,1024,256,3,5242880,819.568,2.13,7919.974866096
16,24,5,32,1024,256,4,1048576,830.71,2.15,8255.90749625
16,24,5,32,1024,256,4,5242880,822.337,2.15,8172.693482375
16,24,5,96,256,10,1,1048576,224.608,2.73,4569.968029536
16,24,5,96,256,10,1,5242880,221.667,2.73,4510.129217139
16,24,5,96,256,10,2,1048576,221.309,2.66,4165.277934664
16,24,5,96,256,10,2,5242880,220.705,2.66,4153.90999268
16,24,5,96,256,10,3,1048576,224.784,2.65,4183.145946
16,24,5,96,256,10,3,5242880,220.432,2.65,4102.156858
16,24,5,96,256,10,4,1048576,224.403,2.7,4416.924249
16,24,5,96,256,10,4,5242880,221.781,2.7,4365.315423
16,24,5,96,256,50,1,1048576,225.907,2.27,2642.452929281
16,24,5,96,256,50,1,5242880,227.146,2.27,2656.945615118
16,24,5,96,256,50,2,1048576,224.541,2.24,2523.711504384
16,24,5,96,256,50,2,5242880,226.663,2.24,2547.561562112
16,24,5,96,256,50,3,1048576,226.825,2.26,2618.2808962
16,24,5,96,256,50,3,5242880,226.944,2.26,2619.654534144
16,24,5,96,256,50,4,1048576,224.191,2.31,2763.465924681
16,24,5,96,256,50,4,5242880,223.965,2.31,2760.680160315
16,24,5,96,256,256,1,1048576,236.087,2.05,2033.919015875
16,24,5,96,256,256,1,5242880,235.963,2.05,2032.850740375
16,24,5,96,256,256,2,1048576,237.767,2.05,2048.392425875
16,24,5,96,256,256,2,5242880,237.43,2.05,2045.48912875
16,24,5,96,256,256,3,1048576,237.017,2.05,2041.931082125
16,24,5,96,256,256,3,5242880,236.022,2.05,2033.35903275
16,24,5,96,256,256,4,1048576,235.396,2.05,2027.9659645
16,24,5,96,256,256,4,5242880,234.901,2.05,2023.701477625
16,24,5,96,1024,10,1,1048576,876.607,2.83,19868.461580509
16,24,5,96,1024,10,1,5242880,877.439,2.83,19887.319016093
16,24,5,96,1024,10,2,1048576,861.13,2.74,17714.15367112
16,24,5,96,1024,10,2,5242880,869.226,2.74,17880.695062224
16,24,5,96,1024,10,3,1048576,874.098,2.69,17014.412846682
16,24,5,96,1024,10,3,5242880,865.891,2.69,16854.662697119
16,24,5,96,1024,10,4,1048576,866.041,2.76,18208.144823616
16,24,5,96,1024,10,4,5242880,859.972,2.76,18080.546671872
16,24,5,96,1024,50,1,1048576,866.952,2.3,10548.204984
16,24,5,96,1024,50,1,5242880,869.231,2.3,10575.933577
16,24,5,96,1024,50,2,1048576,863.427,2.29,10368.885345303
16,24,5,96,1024,50,2,5242880,873.067,2.29,10484.651999263
16,24,5,96,1024,50,3,1048576,864.668,2.3,10520.415556
16,24,5,96,1024,50,3,5242880,869.178,2.3,10575.288726
16,24,5,96,1024,50,4,1048576,859.904,2.42,12186.979121152
16,24,5,96,1024,50,4,5242880,871.976,2.42,12358.069396288
16,24,5,96,1024,256,1,1048576,886.347,2.04,7524.788217408
16,24,5,96,1024,256,1,5242880,900.242,2.04,7642.752098688
16,24,5,96,1024,256,2,1048576,892.63,2.08,8032.69881856
16,24,5,96,1024,256,2,5242880,884.742,2.08,7961.715400704
16,24,5,96,1024,256,3,1048576,877.579,2.13,8480.569791663
16,24,5,96,1024,256,3,5242880,889.607,2.13,8596.803536379
16,24,5,96,1024,256,4,1048576,893.908,2.15,8883.9929195
16,24,5,96,1024,256,4,5242880,882.32,2.15,8768.82703
8,8,1,128,256,10,1,2097152,63.439,2.86,1484.070142984
32,32,1,192,256,50,1,52428800,119.61,2.25,1362.43265625
32,32,2,192,1024,50,1,20971520,612.309,2.32,7646.005350912
48,24,5,32,256,256,2,20971520,279.13,2.12,2659.58636864
16,72,4,64,1024,256,2,52428800,1951.355,2.04,16566.34829472
72,48,3,160,256,256,2,20971520,372.197,2.13,3596.761812609
48,24,4,192,256,256,1,20971520,266.366,2.12,2537.969342848
72,16,1,32,256,50,4,5242880,202.043,2.39,2758.274670517
48,32,4,128,256,256,4,52428800,278.688,2.06,2436.239217408
72,24,5,192,256,10,3,20971520,372.758,2.81,8270.769787078
32,72,3,128,256,256,4,2097152,319.857,2.09,2920.079785953
32,24,3,96,1024,256,2,52428800,694.635,2.12,6618.57119328
8,24,1,128,1024,256,3,20971520,252.501,2.2,2688.630648
72,72,4,192,1024,256,2,52428800,2177.902,2.15,21644.80678925
32,48,4,160,256,30,2,10485760,299.428,2.29,3595.827558292
72,32,3,192,256,256,2,52428800,339.801,2.12,3237.667422528
32,48,2,32,1024,50,2,20971520,706.98,2.26,8160.79456848
48,24,4,192,256,256,4,5242880,263.08,2.12,2506.65991424
16,48,5,256,256,256,4,20971520,369.256,2.06,3227.968008896
24,24,5,256,256,256,2,2097152,251.352,2.07,2229.427642536
12,48,1,96,256,10,3,20971520,108.278,2.63,1969.733498266
20,72,5,128,1024,10,2,20971520,1801.097,2.55,29864.664768375
72,72,3,224,256,256,3,52428800,514.003,2.14,5037.406217032
32,48,3,224,1024,10,4,10485760,1106.618,2.73,22515.711287706
16,32,4,224,256,256,4,52428800,257.898,2.08,2320.801406976
20,24,2,128,1024,50,3,2097152,430.942,2.29,5175.177737638
72,12,3,224,256,256,1,20971520,293.79,2.19,3085.81121961
48,20,2,96,1024,30,4,20971520,639.524,2.56,10729.432285184
12,12,4,192,1024,256,2,5242880,525.484,2.2,5595.353632
48,48,4,160,256,50,1,20971520,334.357,2.25,3808.535203125
